REF_DATE,GEO,Educators_per_1000
2027-11-01,Saskatchewan,-21.863796058177616
2027-12-01,Saskatchewan,-4.656952188121688
2028-01-01,Saskatchewan,9.346542277251078
2028-02-01,Saskatchewan,-12.094858841092496
2028-03-01,Saskatchewan,-24.228408199762853
2028-04-01,Saskatchewan,-11.899696321453897
2028-05-01,Saskatchewan,1.7286228654156544
2028-06-01,Saskatchewan,9.03854018795777
2028-07-01,Saskatchewan,11.233231025901707
2028-08-01,Saskatchewan,7.115282976552837
2028-09-01,Saskatchewan,-1.191412219017499
2028-10-01,Saskatchewan,-13.955585015795076
2028-11-01,Saskatchewan,-23.08375534031561
2028-12-01,Saskatchewan,-10.454754431650352
2029-01-01,Saskatchewan,9.150979782398107
2029-02-01,Saskatchewan,-6.373322208942407
2029-03-01,Saskatchewan,-24.43017319855925
2029-04-01,Saskatchewan,-11.51456963825105
2029-05-01,Saskatchewan,2.2029593898202586
2029-06-01,Saskatchewan,9.25790007780734
2029-07-01,Saskatchewan,10.99271223333001
2029-08-01,Saskatchewan,6.548749852610164
2029-09-01,Saskatchewan,-1.9146459915912568
2029-10-01,Saskatchewan,-14.436007787524115
2029-11-01,Saskatchewan,-22.88771699129456
2029-12-01,Saskatchewan,-8.675803341038767
2030-01-01,Saskatchewan,9.115811881579631
2030-02-01,Saskatchewan,-8.434066465342518
2030-03-01,Saskatchewan,-24.58587787471512
2030-04-01,Saskatchewan,-11.104869462067768
2030-05-01,Saskatchewan,2.6738801095411153
2030-06-01,Saskatchewan,9.458518164271519
2030-07-01,Saskatchewan,10.729515019792075
2030-08-01,Saskatchewan,5.968950752344235
2030-09-01,Saskatchewan,-2.6332420320641217
2030-10-01,Saskatchewan,-14.887059009062916
2030-11-01,Saskatchewan,-22.65075177956379
2030-12-01,Saskatchewan,-6.912353499225006
2031-01-01,Saskatchewan,9.010988000403326
2031-02-01,Saskatchewan,-10.512135079905914
2031-03-01,Saskatchewan,-24.695131883005693
2031-04-01,Saskatchewan,-10.671545335366822
2031-05-01,Saskatchewan,3.140186958554259
2031-06-01,Saskatchewan,9.639717157575127
2031-07-01,Saskatchewan,10.443909174515614
2031-08-01,Saskatchewan,5.376802433663372
2031-09-01,Saskatchewan,-3.3460385721646078
2031-10-01,Saskatchewan,-15.30822477233105
2031-11-01,Saskatchewan,-22.373828226111726
2031-12-01,Saskatchewan,-5.166984356072942
2032-01-01,Saskatchewan,8.836510109318647
2032-02-01,Saskatchewan,-12.60489100900105
2032-03-01,Saskatchewan,-24.738440367690707
2032-04-01,Saskatchewan,-12.409728489386206
2032-05-01,Saskatchewan,1.2185906974871754
2032-06-01,Saskatchewan,8.528508020013746
2032-07-01,Saskatchewan,10.72319885796849
2032-08-01,Saskatchewan,6.605250808614265
2032-09-01,Saskatchewan,-1.701444386940203
2032-10-01,Saskatchewan,-14.46561718373474
2032-11-01,Saskatchewan,-23.593787508252035
2032-12-01,Saskatchewan,-10.964786599581238
2033-01-01,Saskatchewan,8.640947614465958
2033-02-01,Saskatchewan,-6.88335437685296
2033-03-01,Saskatchewan,-24.940205366489334
2033-04-01,Saskatchewan,-12.024601806169795
2033-05-01,Saskatchewan,1.6929272218827789
2033-06-01,Saskatchewan,8.747867909868067
2033-07-01,Saskatchewan,10.482680065395982
2033-08-01,Saskatchewan,6.038717684665888
2033-09-01,Saskatchewan,-2.4246781595326743
2033-10-01,Saskatchewan,-14.946039955455618
2033-11-01,Saskatchewan,-23.397749159233225
2033-12-01,Saskatchewan,-9.18583550893473
2034-01-01,Saskatchewan,8.605779713649085
2034-02-01,Saskatchewan,-8.944098633260543
2034-03-01,Saskatchewan,-25.095910042642085
2034-04-01,Saskatchewan,-11.614901629993966
2034-05-01,Saskatchewan,2.1638479416021106
2034-06-01,Saskatchewan,8.948485996349522
2034-07-01,Saskatchewan,10.219482851863471
2034-08-01,Saskatchewan,5.458918584405754
2034-09-01,Saskatchewan,-3.1432742000034963
2034-10-01,Saskatchewan,-15.39709117700274
2034-11-01,Saskatchewan,-23.160783947501102
2034-12-01,Saskatchewan,-7.422385667156621
2035-01-01,Saskatchewan,8.500955832471934
2035-02-01,Saskatchewan,-11.02216724782306
2035-03-01,Saskatchewan,-25.205164050946813
2035-04-01,Saskatchewan,-11.18157750330137
2035-05-01,Saskatchewan,2.6301547906174365
2035-06-01,Saskatchewan,9.129684989638253
2035-07-01,Saskatchewan,9.933877006582662
2035-08-01,Saskatchewan,4.866770265735805
2035-09-01,Saskatchewan,-3.856070740110003
2035-10-01,Saskatchewan,-15.818256940253935
2035-11-01,Saskatchewan,-22.883860394043637
2035-12-01,Saskatchewan,-5.677016524005584
2024-01-01,British Columbia,7.771991211931152
2024-02-01,British Columbia,-3.697405292847861
2024-03-01,British Columbia,1.3842503319633406
2024-04-01,British Columbia,-1.2870773089540233
2024-05-01,British Columbia,-4.628929635080981
2024-06-01,British Columbia,-6.595060080776841
2024-07-01,British Columbia,-7.368934446843223
2024-08-01,British Columbia,-6.486867196836958
2024-09-01,British Columbia,-4.4637363457917765
2024-10-01,British Columbia,-1.1664259561788488
2024-11-01,British Columbia,1.3335303166639636
2024-12-01,British Columbia,-2.2411534972596203
2025-01-01,British Columbia,7.8111474624665895
2025-02-01,British Columbia,-5.113779238155974
2025-03-01,British Columbia,1.4411232016688693
2025-04-01,British Columbia,-1.3948623704810008
2025-05-01,British Columbia,-4.776488524908917
2025-06-01,British Columbia,-6.687741596496046
2025-07-01,British Columbia,-7.349447605081377
2025-08-01,British Columbia,-6.381930560363173
2025-09-01,British Columbia,-4.312738553507289
2025-10-01,British Columbia,-1.069063855534247
2025-11-01,British Columbia,1.2579099002893073
2025-12-01,British Columbia,-2.741686849168686
2026-01-01,British Columbia,7.789445072581286
2026-02-01,British Columbia,-4.646817096266799
2026-03-01,British Columbia,1.487095630808049
2026-04-01,British Columbia,-1.5092585387668596
2026-05-01,British Columbia,-4.923885969732272
2026-06-01,British Columbia,-6.7761679434880495
2026-07-01,British Columbia,-7.324267046187515
2026-08-01,British Columbia,-6.273361114536089
2026-09-01,British Columbia,-4.162494661566386
2026-10-01,British Columbia,-0.978858437075004
2026-11-01,British Columbia,1.1719709812824162
2026-12-01,British Columbia,-3.2364091993867703
2027-01-01,British Columbia,7.778974137720963
2027-02-01,British Columbia,-4.17191633663246
2027-03-01,British Columbia,1.5220065648083985
2027-04-01,British Columbia,-1.6300668979654158
2027-05-01,British Columbia,-5.0708260409603145
2027-06-01,British Columbia,-6.860154424794523
2027-07-01,British Columbia,-7.29343886252483
2027-08-01,British Columbia,-6.16137484598543
2027-09-01,British Columbia,-4.013295653924427
2027-10-01,British Columbia,-0.895951444804667
2027-11-01,British Columbia,1.0759497043481208
2027-12-01,British Columbia,-3.724734039217406
2028-01-01,British Columbia,7.779765692431646
2028-02-01,British Columbia,-3.6896308123491335
2028-03-01,British Columbia,1.392024812464498
2028-04-01,British Columbia,-1.2793028284540229
2028-05-01,British Columbia,-4.6211551545831755
2028-06-01,British Columbia,-6.587285600277157
2028-07-01,British Columbia,-7.361159966342877
2028-08-01,British Columbia,-6.479092716337004
2028-09-01,British Columbia,-4.4559618652897175
2028-10-01,British Columbia,-1.1586514756780022
2028-11-01,British Columbia,1.3413047971624268
2028-12-01,British Columbia,-2.2333790167595433
2029-01-01,British Columbia,7.818921942966744
2029-02-01,British Columbia,-5.106004757655478
2029-03-01,British Columbia,1.4488976821686106
2029-04-01,British Columbia,-1.3870878899807322
2029-05-01,British Columbia,-4.7687140444102685
2029-06-01,British Columbia,-6.679967115998025
2029-07-01,British Columbia,-7.341673124581289
2029-08-01,British Columbia,-6.3741560798632975
2029-09-01,British Columbia,-4.304964073008953
2029-10-01,British Columbia,-1.0612893750325223
2029-11-01,British Columbia,1.2656843807889357
2029-12-01,British Columbia,-2.7339123686625
2030-01-01,British Columbia,7.797219553081721
2030-02-01,British Columbia,-4.639042615760701
2030-03-01,British Columbia,1.4948701113093046
2030-04-01,British Columbia,-1.5014840582657718
2030-05-01,British Columbia,-4.916111489229322
2030-06-01,British Columbia,-6.768393462989247
2030-07-01,British Columbia,-7.31649256568654
2030-08-01,British Columbia,-6.265586634038344
2030-09-01,British Columbia,-4.154720181069018
2030-10-01,British Columbia,-0.9710839565762117
2030-11-01,British Columbia,1.1797454617827512
2030-12-01,British Columbia,-3.2286347188842637
2031-01-01,British Columbia,7.786748618221454
2031-02-01,British Columbia,-4.164141856128282
2031-03-01,British Columbia,1.5297810453084408
2031-04-01,British Columbia,-1.6222924174653834
2031-05-01,British Columbia,-5.063051560460629
2031-06-01,British Columbia,-6.852379944294149
2031-07-01,British Columbia,-7.285664382024651
2031-08-01,British Columbia,-6.153600365488671
2031-09-01,British Columbia,-4.005521173424672
2031-10-01,British Columbia,-0.8881769643035504
2031-11-01,British Columbia,1.0837241848489834
2031-12-01,British Columbia,-3.7169595587122206
2032-01-01,British Columbia,7.787540172932093
2032-02-01,British Columbia,-3.6818563318542026
2032-03-01,British Columbia,1.3997992929638987
2032-04-01,British Columbia,-1.271528347952211
2032-05-01,British Columbia,-4.613380674083257
2032-06-01,British Columbia,-6.579511119773963
2032-07-01,British Columbia,-7.353385485842145
2032-08-01,British Columbia,-6.4713182358349
2032-09-01,British Columbia,-4.44818738479141
2032-10-01,British Columbia,-1.1508769951760607
2032-11-01,British Columbia,1.3490792776639027
2032-12-01,British Columbia,-2.225604536259112
2033-01-01,British Columbia,7.826696423467519
2033-02-01,British Columbia,-5.098230277160267
2033-03-01,British Columbia,1.4566721626694283
2033-04-01,British Columbia,-1.3793134094825352
2033-05-01,British Columbia,-4.760939563907733
2033-06-01,British Columbia,-6.672192635495417
2033-07-01,British Columbia,-7.333898644080406
2033-08-01,British Columbia,-6.366381599359968
2033-09-01,British Columbia,-4.297189592505503
2033-10-01,British Columbia,-1.0535148945321717
2033-11-01,British Columbia,1.2734588612905648
2033-12-01,British Columbia,-2.7261378881711877
2034-01-01,British Columbia,7.804994033582027
2034-02-01,British Columbia,-4.63126813526371
2034-03-01,British Columbia,1.5026445918088909
2034-04-01,British Columbia,-1.4937095777667628
2034-05-01,British Columbia,-4.908337008726916
2034-06-01,British Columbia,-6.760618982491451
2034-07-01,British Columbia,-7.308718085186555
2034-08-01,British Columbia,-6.257812153536275
2034-09-01,British Columbia,-4.146945700565982
2034-10-01,British Columbia,-0.9633094760731449
2034-11-01,British Columbia,1.1875199422841929
2034-12-01,British Columbia,-3.2208602383836906
2035-01-01,British Columbia,7.794523098721925
2035-02-01,British Columbia,-4.1563673756310955
2035-03-01,British Columbia,1.537555525810177
2035-04-01,British Columbia,-1.6145179369644795
2035-05-01,British Columbia,-5.055277079958271
2035-06-01,British Columbia,-6.844605463792645
2035-07-01,British Columbia,-7.277889901523892
2035-08-01,British Columbia,-6.145825884989181
2035-09-01,British Columbia,-3.997746692920316
2035-10-01,British Columbia,-0.8804024838045514
2035-11-01,British Columbia,1.0914986653493939
2035-12-01,British Columbia,-3.709185078210951
2024-01-01,Newfoundland and Labrador,11.49999491855467
2024-02-01,Newfoundland and Labrador,-4.891167205331116
2024-03-01,Newfoundland and Labrador,-10.137459570417583
2024-04-01,Newfoundland and Labrador,-5.9423334128968754
2024-05-01,Newfoundland and Labrador,-0.9940781590679371
2024-06-01,Newfoundland and Labrador,1.8734459433955708
2024-07-01,Newfoundland and Labrador,3.0424515849923917
2024-08-01,Newfoundland and Labrador,1.812266468301993
2024-09-01,Newfoundland and Labrador,-1.06027305214851
2024-10-01,Newfoundland and Labrador,-5.873369062332722
2024-11-01,Newfoundland and Labrador,-9.744216215739794
2024-12-01,Newfoundland and Labrador,-7.23913765712501
2025-01-01,Newfoundland and Labrador,11.046338120232452
2025-02-01,Newfoundland and Labrador,-2.759774782842425
2025-03-01,Newfoundland and Labrador,-10.249631540436111
2025-04-01,Newfoundland and Labrador,-5.825209435620408
2025-05-01,Newfoundland and Labrador,-0.8243483322667189
2025-06-01,Newfoundland and Labrador,1.9611758988430443
2025-07-01,Newfoundland and Labrador,2.9650517949154627
2025-08-01,Newfoundland and Labrador,1.6083442581181773
2025-09-01,Newfoundland and Labrador,-1.3364942367503978
2025-10-01,Newfoundland and Labrador,-6.084896391070219
2025-11-01,Newfoundland and Labrador,-9.728392606250043
2025-12-01,Newfoundland and Labrador,-6.621145557318836
2026-01-01,Newfoundland and Labrador,11.153323934865687
2026-02-01,Newfoundland and Labrador,-3.53644719759606
2026-03-01,Newfoundland and Labrador,-10.344806411004733
2026-04-01,Newfoundland and Labrador,-5.6982624971184075
2026-05-01,Newfoundland and Labrador,-0.6549449859935628
2026-06-01,Newfoundland and Labrador,2.0425593018888857
2026-07-01,Newfoundland and Labrador,2.879098911376341
2026-08-01,Newfoundland and Labrador,1.3987577109961462
2026-09-01,Newfoundland and Labrador,-1.6121044008834158
2026-10-01,Newfoundland and Labrador,-6.28629163739145
2026-11-01,Newfoundland and Labrador,-9.696815722366962
2026-12-01,Newfoundland and Labrador,-6.004068598307329
2027-01-01,Newfoundland and Labrador,11.231062525360624
2027-02-01,Newfoundland and Labrador,-4.320779528482881
2027-03-01,Newfoundland and Labrador,-10.42278204444553
2027-04-01,Newfoundland and Labrador,-5.561808708982095
2027-05-01,Newfoundland and Labrador,-0.48631618119900644
2027-06-01,Newfoundland and Labrador,2.1173154631193407
2027-07-01,Newfoundland and Labrador,2.7846538775700638
2027-08-01,Newfoundland and Labrador,1.183821454228196
2027-09-01,Newfoundland and Labrador,-1.8866666432405714
2027-10-01,Newfoundland and Labrador,-6.477308280502059
2027-11-01,Newfoundland and Labrador,-9.649756817588164
2027-12-01,Newfoundland and Labrador,-5.388910840793334
2028-01-01,Newfoundland and Labrador,11.279398253423413
2028-02-01,Newfoundland and Labrador,-5.1117638704600745
2028-03-01,Newfoundland and Labrador,-10.358056235550613
2028-04-01,Newfoundland and Labrador,-6.162930078029622
2028-05-01,Newfoundland and Labrador,-1.2146748241978875
2028-06-01,Newfoundland and Labrador,1.6528492782657223
2028-07-01,Newfoundland and Labrador,2.8218549198607286
2028-08-01,Newfoundland and Labrador,1.5916698031715244
2028-09-01,Newfoundland and Labrador,-1.2808697172825374
2028-10-01,Newfoundland and Labrador,-6.0939657274635355
2028-11-01,Newfoundland and Labrador,-9.964812880868124
2028-12-01,Newfoundland and Labrador,-7.4597343222568
2029-01-01,Newfoundland and Labrador,10.825741455101456
2029-02-01,Newfoundland and Labrador,-2.980371447974158
2029-03-01,Newfoundland and Labrador,-10.4702282055668
2029-04-01,Newfoundland and Labrador,-6.045806100753592
2029-05-01,Newfoundland and Labrador,-1.0449449973971314
2029-06-01,Newfoundland and Labrador,1.7405792337153878
2029-07-01,Newfoundland and Labrador,2.7444551297840856
2029-08-01,Newfoundland and Labrador,1.3877475929871181
2029-09-01,Newfoundland and Labrador,-1.5570909018793053
2029-10-01,Newfoundland and Labrador,-6.305493056203746
2029-11-01,Newfoundland and Labrador,-9.948989271380897
2029-12-01,Newfoundland and Labrador,-6.841742222458514
2030-01-01,Newfoundland and Labrador,10.932727269733046
2030-02-01,Newfoundland and Labrador,-3.757043862737138
2030-03-01,Newfoundland and Labrador,-10.565403076138875
2030-04-01,Newfoundland and Labrador,-5.918859162252145
2030-05-01,Newfoundland and Labrador,-0.8755416511279799
2030-06-01,Newfoundland and Labrador,1.821962636759543
2030-07-01,Newfoundland and Labrador,2.6585022462438603
2030-08-01,Newfoundland and Labrador,1.1781610458684653
2030-09-01,Newfoundland and Labrador,-1.832701066011423
2030-10-01,Newfoundland and Labrador,-6.506888302522804
2030-11-01,Newfoundland and Labrador,-9.9174123874983
2030-12-01,Newfoundland and Labrador,-6.224665263441237
2031-01-01,Newfoundland and Labrador,11.010465860229012
2031-02-01,Newfoundland and Labrador,-4.541376193620452
2031-03-01,Newfoundland and Labrador,-10.643378709575675
2031-04-01,Newfoundland and Labrador,-5.782405374111489
2031-05-01,Newfoundland and Labrador,-0.7069128463301229
2031-06-01,Newfoundland and Labrador,1.896718797987957
2031-07-01,Newfoundland and Labrador,2.5640572124385876
2031-08-01,Newfoundland and Labrador,0.9632247891021084
2031-09-01,Newfoundland and Labrador,-2.107263308371557
2031-10-01,Newfoundland and Labrador,-6.697904945637089
2031-11-01,Newfoundland and Labrador,-9.870353482721304
2031-12-01,Newfoundland and Labrador,-5.609507505932773
2032-01-01,Newfoundland and Labrador,11.058801588291347
2032-02-01,Newfoundland and Labrador,-5.3323605355833354
2032-03-01,Newfoundland and Labrador,-10.57865290068082
2032-04-01,Newfoundland and Labrador,-6.38352674316152
2032-05-01,Newfoundland and Labrador,-1.435271489328275
2032-06-01,Newfoundland and Labrador,1.4322526131289166
2032-07-01,Newfoundland and Labrador,2.6012582547284815
2032-08-01,Newfoundland and Labrador,1.3710731380370116
2032-09-01,Newfoundland and Labrador,-1.5014663824108156
2032-10-01,Newfoundland and Labrador,-6.314562392599852
2032-11-01,Newfoundland and Labrador,-10.185409546001317
2032-12-01,Newfoundland and Labrador,-7.680330987388219
2033-01-01,Newfoundland and Labrador,10.605144789968701
2033-02-01,Newfoundland and Labrador,-3.2009681130985848
2033-03-01,Newfoundland and Labrador,-10.690824870698346
2033-04-01,Newfoundland and Labrador,-6.266402765880725
2033-05-01,Newfoundland and Labrador,-1.2655416625311937
2033-06-01,Newfoundland and Labrador,1.5199825685803616
2033-07-01,Newfoundland and Labrador,2.5238584646517506
2033-08-01,Newfoundland and Labrador,1.1671509278507766
2033-09-01,Newfoundland and Labrador,-1.777687567014463
2033-10-01,Newfoundland and Labrador,-6.526089721335808
2033-11-01,Newfoundland and Labrador,-10.169585936514943
2033-12-01,Newfoundland and Labrador,-7.062338887577356
2034-01-01,Newfoundland and Labrador,10.712130604603274
2034-02-01,Newfoundland and Labrador,-3.977640527864078
2034-03-01,Newfoundland and Labrador,-10.785999741268348
2034-04-01,Newfoundland and Labrador,-6.139455827381749
2034-05-01,Newfoundland and Labrador,-1.0961383162626865
2034-06-01,Newfoundland and Labrador,1.6013659716313935
2034-07-01,Newfoundland and Labrador,2.4379055811126524
2034-08-01,Newfoundland and Labrador,0.9575643807339485
2034-09-01,Newfoundland and Labrador,-2.053297731146004
2034-10-01,Newfoundland and Labrador,-6.727484967657888
2034-11-01,Newfoundland and Labrador,-10.138009052633281
2034-12-01,Newfoundland and Labrador,-6.445261928572591
2035-01-01,Newfoundland and Labrador,10.789869195096768
2035-02-01,Newfoundland and Labrador,-4.761972858746962
2035-03-01,Newfoundland and Labrador,-10.863975374712155
2035-04-01,Newfoundland and Labrador,-6.003002039244529
2035-05-01,Newfoundland and Labrador,-0.9275095114638008
2035-06-01,Newfoundland and Labrador,1.6761221328539104
2035-07-01,Newfoundland and Labrador,2.3434605473063574
2035-08-01,Newfoundland and Labrador,0.7426281239715165
2035-09-01,Newfoundland and Labrador,-2.327859973508839
2035-10-01,Newfoundland and Labrador,-6.918501610765409
2035-11-01,Newfoundland and Labrador,-10.090950147852803
2035-12-01,Newfoundland and Labrador,-5.830104171064432
2024-01-01,New Brunswick,10.335584489937446
2024-02-01,New Brunswick,5.400892087744465
2024-03-01,New Brunswick,18.539028867076745
2024-04-01,New Brunswick,7.668738661292476
2024-05-01,New Brunswick,-4.678773056440841
2024-06-01,New Brunswick,-11.414908253162201
2024-07-01,New Brunswick,-13.517206733472973
2024-08-01,New Brunswick,-9.819882964748295
2024-09-01,New Brunswick,-2.244825490799108
2024-10-01,New Brunswick,9.440357068710451
2024-11-01,New Brunswick,17.771087500815025
2024-12-01,New Brunswick,4.755643391515045
2025-01-01,New Brunswick,10.248222399345604
2025-02-01,New Brunswick,0.18358288451712879
2025-03-01,New Brunswick,18.66033819629195
2025-04-01,New Brunswick,7.241218977518222
2025-05-01,New Brunswick,-5.199220410485282
2025-06-01,New Brunswick,-11.708647085347199
2025-07-01,New Brunswick,-13.394132850381979
2025-08-01,New Brunswick,-9.398563950722377
2025-09-01,New Brunswick,-1.6794988671850626
2025-10-01,New Brunswick,9.781646155995809
2025-11-01,New Brunswick,17.481678968841276
2025-12-01,New Brunswick,2.997513442837622
2026-01-01,New Brunswick,10.255207070254247
2026-02-01,New Brunswick,1.9360184818778081
2026-03-01,New Brunswick,18.74055228949312
2026-04-01,New Brunswick,6.7911652710691675
2026-05-01,New Brunswick,-5.716955840849101
2026-06-01,New Brunswick,-11.985599427815817
2026-07-01,New Brunswick,-13.25050092382046
2026-08-01,New Brunswick,-8.965166761808486
2026-09-01,New Brunswick,-1.118422967712056
2026-10-01,New Brunswick,10.096109321867937
2026-11-01,New Brunswick,17.155239708207155
2026-12-01,New Brunswick,1.2581836343625483
2027-01-01,New Brunswick,10.316353438797664
2027-02-01,New Brunswick,3.70788299894536
2027-03-01,New Brunswick,18.779267954200986
2027-04-01,New Brunswick,6.319410250212011
2027-05-01,New Brunswick,-6.230897680434655
2027-06-01,New Brunswick,-12.245145710588144
2027-07-01,New Brunswick,-13.086548784535681
2027-08-01,New Brunswick,-8.520520228789323
2027-09-01,New Brunswick,-0.5626509888224551
2027-10-01,New Brunswick,10.383290284152423
2027-11-01,New Brunswick,16.792685044225472
2027-12-01,New Brunswick,-0.4600943833063793
2028-01-01,New Brunswick,10.431617692421508
2028-02-01,New Brunswick,5.4969252902216414
2028-03-01,New Brunswick,18.635062069562252
2028-04-01,New Brunswick,7.764771863775936
2028-05-01,New Brunswick,-4.582739853965265
2028-06-01,New Brunswick,-11.318875050682234
2028-07-01,New Brunswick,-13.421173530990181
2028-08-01,New Brunswick,-9.723849762267378
2028-09-01,New Brunswick,-2.148792288310044
2028-10-01,New Brunswick,9.536390271194259
2028-11-01,New Brunswick,17.867120703289
2028-12-01,New Brunswick,4.851676593997388
2029-01-01,New Brunswick,10.344255601828607
2029-02-01,New Brunswick,0.27961608700084817
2029-03-01,New Brunswick,18.756371398773723
2029-04-01,New Brunswick,7.337252180003161
2029-05-01,New Brunswick,-5.103187208007568
2029-06-01,New Brunswick,-11.612613882872775
2029-07-01,New Brunswick,-13.298099647900582
2029-08-01,New Brunswick,-9.30253074824079
2029-09-01,New Brunswick,-1.5834656647093954
2029-10-01,New Brunswick,9.877679358483524
2029-11-01,New Brunswick,17.57771217132069
2029-12-01,New Brunswick,3.0935466453414886
2030-01-01,New Brunswick,10.351240272737565
2030-02-01,New Brunswick,2.032051684381959
2030-03-01,New Brunswick,18.836585491980195
2030-04-01,New Brunswick,6.88719847355545
2030-05-01,New Brunswick,-5.62092263835684
2030-06-01,New Brunswick,-11.88956622533798
2030-07-01,New Brunswick,-13.15446772133433
2030-08-01,New Brunswick,-8.869133559335287
2030-09-01,New Brunswick,-1.0223897652389287
2030-10-01,New Brunswick,10.1921425243467
2030-11-01,New Brunswick,17.25127291069083
2030-12-01,New Brunswick,1.3542168368521708
2031-01-01,New Brunswick,10.41238664128118
2031-02-01,New Brunswick,3.8039162014427723
2031-03-01,New Brunswick,18.875301156683086
2031-04-01,New Brunswick,6.415443452692257
2031-05-01,New Brunswick,-6.134864477953581
2031-06-01,New Brunswick,-12.14911250810489
2031-07-01,New Brunswick,-12.9905155820538
2031-08-01,New Brunswick,-8.424487026319996
2031-09-01,New Brunswick,-0.46661778634104145
2031-10-01,New Brunswick,10.479323486639794
2031-11-01,New Brunswick,16.88871824671093
2031-12-01,New Brunswick,-0.36406118080527383
2032-01-01,New Brunswick,10.52765089490562
2032-02-01,New Brunswick,5.592958492684666
2032-03-01,New Brunswick,18.73109527204244
2032-04-01,New Brunswick,7.860805066261722
2032-05-01,New Brunswick,-4.486706651484041
2032-06-01,New Brunswick,-11.222841848187958
2032-07-01,New Brunswick,-13.325140328505157
2032-08-01,New Brunswick,-9.627816559777575
2032-09-01,New Brunswick,-2.0527590858342695
2032-10-01,New Brunswick,9.632423473683847
2032-11-01,New Brunswick,17.963153905776984
2032-12-01,New Brunswick,4.94770979648063
2033-01-01,New Brunswick,10.440288804312573
2033-02-01,New Brunswick,0.3756492894652079
2033-03-01,New Brunswick,18.852404601256744
2033-04-01,New Brunswick,7.433285382476235
2033-05-01,New Brunswick,-5.007154005517911
2033-06-01,New Brunswick,-11.516580680382086
2033-07-01,New Brunswick,-13.202066445414781
2033-08-01,New Brunswick,-9.206497545745906
2033-09-01,New Brunswick,-1.4874324622160384
2033-10-01,New Brunswick,9.973712560966817
2033-11-01,New Brunswick,17.67374537381023
2033-12-01,New Brunswick,3.189579847792318
2034-01-01,New Brunswick,10.447273475221243
2034-02-01,New Brunswick,2.1280848868531184
2034-03-01,New Brunswick,18.932618694460267
2034-04-01,New Brunswick,6.983231676034155
2034-05-01,New Brunswick,-5.524889435866427
2034-06-01,New Brunswick,-11.793533022863333
2034-07-01,New Brunswick,-13.058434518853328
2034-08-01,New Brunswick,-8.773100356845601
2034-09-01,New Brunswick,-0.9263565627474022
2034-10-01,New Brunswick,10.28817572683835
2034-11-01,New Brunswick,17.347306113178597
2034-12-01,New Brunswick,1.450250039336201
2035-01-01,New Brunswick,10.508419843764425
2035-02-01,New Brunswick,3.8999494039136815
2035-03-01,New Brunswick,18.97133435917349
2035-04-01,New Brunswick,6.511476655178157
2035-05-01,New Brunswick,-6.038831275464444
2035-06-01,New Brunswick,-12.05307930561692
2035-07-01,New Brunswick,-12.894482379568938
2035-08-01,New Brunswick,-8.328453823840103
2035-09-01,New Brunswick,-0.37058458384453674
2035-10-01,New Brunswick,10.5753566891165
2035-11-01,New Brunswick,16.984751449194924
2035-12-01,New Brunswick,-0.268027978319727
2024-01-01,Manitoba,9.50641444517446
2024-02-01,Manitoba,-3.0863563829253415
2024-03-01,Manitoba,6.790908064565882
2024-04-01,Manitoba,1.5172627001958177
2024-05-01,Manitoba,-5.2105293293988035
2024-06-01,Manitoba,-9.246300796089194
2024-07-01,Manitoba,-10.938504223240422
2024-08-01,Manitoba,-9.256590569899727
2024-09-01,Manitoba,-5.218604840152353
2024-10-01,Manitoba,1.5539071465113619
2024-11-01,Manitoba,6.932574308174502
2024-12-01,Manitoba,0.9078328942636673
2025-01-01,Manitoba,9.400032111746444
2025-02-01,Manitoba,-6.020992910798017
2025-03-01,Manitoba,6.771966456461895
2025-04-01,Manitoba,1.168405409230309
2025-05-01,Manitoba,-5.64384937034235
2025-06-01,Manitoba,-9.57187628263097
2025-07-01,Manitoba,-11.037619295549879
2025-08-01,Manitoba,-9.179737000592196
2025-09-01,Manitoba,-5.042324017428385
2025-10-01,Manitoba,1.6307775761983803
2025-11-01,Manitoba,6.665112752956468
2025-12-01,Manitoba,-0.2559734734753538
2026-01-01,Manitoba,9.235831387684481
2026-02-01,Manitoba,-5.229239042001238
2026-03-01,Manitoba,6.731007019370276
2026-04-01,Manitoba,0.8060528855592963
2026-05-01,Manitoba,-6.077032514203925
2026-06-01,Manitoba,-9.888933057613682
2026-07-01,Manitoba,-11.125071720578314
2026-08-01,Manitoba,-9.095219303016696
2026-09-01,Manitoba,-4.8672063008499284
2026-10-01,Manitoba,1.693214420998895
2026-11-01,Manitoba,6.376034861571734
2026-12-01,Manitoba,-1.41022985526312
2027-01-01,Manitoba,9.09879470252257
2027-02-01,Manitoba,-4.4231163403768115
2027-03-01,Manitoba,6.6677079970836965
2027-04-01,Manitoba,0.43060458696178805
2027-05-01,Manitoba,-6.509476056239098
2027-06-01,Manitoba,-10.197087473305709
2027-07-01,Manitoba,-11.20094478114672
2027-08-01,Manitoba,-9.003471655606937
2027-09-01,Manitoba,-4.693850721719346
2027-10-01,Manitoba,1.7409049068267202
2027-11-01,Manitoba,6.065792815204689
2027-12-01,Manitoba,-2.5536687270345464
2028-01-01,Manitoba,8.988983940744959
2028-02-01,Manitoba,-3.60378688735849
2028-03-01,Manitoba,6.273477560137686
2028-04-01,Manitoba,0.999832195765558
2028-05-01,Manitoba,-5.727959833833349
